raceId,driverId,constructorId,position,q1,q2,q3
994,815,10,9,0 days 00:01:12.848000,0 days 00:01:12.194000,0 days 00:01:12.154000
994,842,5,10,0 days 00:01:12.941000,0 days 00:01:12.313000,0 days 00:01:12.221000
994,838,1,12,0 days 00:01:12.463000,0 days 00:01:12.440000,0 days 00:00:00
994,845,3,13,0 days 00:01:12.706000,0 days 00:01:12.521000,0 days 00:00:00
994,844,15,14,0 days 00:01:12.829000,0 days 00:01:12.714000,0 days 00:00:00
994,154,210,15,0 days 00:01:12.930000,0 days 00:01:12.728000,0 days 00:00:00
994,843,5,16,0 days 00:01:13.179000,0 days 00:00:00,0 days 00:00:00
994,828,15,17,0 days 00:01:13.265000,0 days 00:00:00,0 days 00:00:00
994,840,3,18,0 days 00:01:13.323000,0 days 00:00:00,0 days 00:00:00
994,825,210,19,0 days 00:01:13.393000,0 days 00:00:00,0 days 00:00:00
994,830,9,20,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
994,822,131,5,0 days 00:01:12.434000,0 days 00:01:12.002000,0 days 00:01:11.441000
994,839,10,6,0 days 00:01:13.028000,0 days 00:01:12.188000,0 days 00:01:12.061000
994,807,4,11,0 days 00:01:13.065000,0 days 00:01:12.411000,0 days 00:00:00
995,20,6,1,0 days 00:01:11.710000,0 days 00:01:11.524000,0 days 00:01:10.764000
995,822,131,2,0 days 00:01:11.950000,0 days 00:01:11.514000,0 days 00:01:10.857000
995,830,9,3,0 days 00:01:12.008000,0 days 00:01:11.472000,0 days 00:01:10.937000
995,1,131,4,0 days 00:01:11.835000,0 days 00:01:11.740000,0 days 00:01:10.996000
995,8,6,5,0 days 00:01:11.725000,0 days 00:01:11.620000,0 days 00:01:11.095000
995,817,9,6,0 days 00:01:12.459000,0 days 00:01:11.434000,0 days 00:01:11.116000
995,807,4,7,0 days 00:01:12.795000,0 days 00:01:11.916000,0 days 00:01:11.973000
995,839,10,8,0 days 00:01:12.577000,0 days 00:01:12.141000,0 days 00:01:12.084000
995,832,4,9,0 days 00:01:12.689000,0 days 00:01:12.097000,0 days 00:01:12.168000
995,815,10,10,0 days 00:01:12.702000,0 days 00:01:12.395000,0 days 00:01:12.671000
995,843,5,12,0 days 00:01:12.587000,0 days 00:01:12.635000,0 days 00:00:00
995,4,1,14,0 days 00:01:12.979000,0 days 00:01:12.856000,0 days 00:00:00
995,838,1,15,0 days 00:01:12.998000,0 days 00:01:12.865000,0 days 00:00:00
995,842,5,16,0 days 00:01:13.047000,0 days 00:00:00,0 days 00:00:00
995,840,3,17,0 days 00:01:13.590000,0 days 00:00:00,0 days 00:00:00
995,845,3,18,0 days 00:01:13.643000,0 days 00:00:00,0 days 00:00:00
995,828,15,19,0 days 00:01:14.593000,0 days 00:00:00,0 days 00:00:00
995,154,210,20,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
995,825,210,11,0 days 00:01:12.680000,0 days 00:01:12.606000,0 days 00:00:00
995,844,15,13,0 days 00:01:12.945000,0 days 00:01:12.661000,0 days 00:00:00
996,1,131,1,0 days 00:01:31.271000,0 days 00:01:30.645000,0 days 00:01:30.029000
996,822,131,2,0 days 00:01:31.776000,0 days 00:01:31.227000,0 days 00:01:30.147000
996,20,6,3,0 days 00:01:31.820000,0 days 00:01:30.751000,0 days 00:01:30.400000
996,830,9,4,0 days 00:01:31.531000,0 days 00:01:30.818000,0 days 00:01:30.705000
996,817,9,5,0 days 00:01:31.910000,0 days 00:01:31.538000,0 days 00:01:30.895000
996,8,6,6,0 days 00:01:31.567000,0 days 00:01:30.772000,0 days 00:01:31.057000
996,832,4,7,0 days 00:01:32.394000,0 days 00:01:32.016000,0 days 00:01:32.126000
996,844,15,8,0 days 00:01:32.538000,0 days 00:01:32.055000,0 days 00:01:32.635000
996,825,210,9,0 days 00:01:32.169000,0 days 00:01:31.510000,0 days 00:01:32.930000
996,154,210,10,0 days 00:01:32.083000,0 days 00:01:31.472000,0 days 00:00:00
996,839,10,11,0 days 00:01:32.786000,0 days 00:01:32.075000,0 days 00:00:00
996,807,4,12,0 days 00:01:32.949000,0 days 00:01:32.115000,0 days 00:00:00
996,815,10,13,0 days 00:01:32.692000,0 days 00:01:32.454000,0 days 00:00:00
996,842,5,14,0 days 00:01:32.447000,0 days 00:01:32.460000,0 days 00:00:00
996,828,15,15,0 days 00:01:32.804000,0 days 00:01:32.820000,0 days 00:00:00
996,4,1,16,0 days 00:01:32.976000,0 days 00:00:00,0 days 00:00:00
996,843,5,17,0 days 00:01:33.025000,0 days 00:00:00,0 days 00:00:00
996,838,1,18,0 days 00:01:33.162000,0 days 00:00:00,0 days 00:00:00
996,845,3,19,0 days 00:01:33.636000,0 days 00:00:00,0 days 00:00:00
996,840,3,20,0 days 00:01:33.729000,0 days 00:00:00,0 days 00:00:00
997,822,131,1,0 days 00:01:04.175000,0 days 00:01:03.756000,0 days 00:01:03.130000
997,1,131,2,0 days 00:01:04.080000,0 days 00:01:03.577000,0 days 00:01:03.149000
997,20,6,3,0 days 00:01:04.347000,0 days 00:01:03.544000,0 days 00:01:03.464000
997,8,6,4,0 days 00:01:04.234000,0 days 00:01:03.975000,0 days 00:01:03.660000
997,830,9,5,0 days 00:01:04.273000,0 days 00:01:04.001000,0 days 00:01:03.840000
997,154,210,6,0 days 00:01:04.242000,0 days 00:01:04.059000,0 days 00:01:03.892000
997,817,9,7,0 days 00:01:04.723000,0 days 00:01:04.403000,0 days 00:01:03.996000
997,825,210,8,0 days 00:01:04.460000,0 days 00:01:04.291000,0 days 00:01:04.051000
997,832,4,9,0 days 00:01:04.948000,0 days 00:01:04.561000,0 days 00:01:04.725000
997,807,4,10,0 days 00:01:04.864000,0 days 00:01:04.676000,0 days 00:01:05.019000
997,839,10,11,0 days 00:01:05.148000,0 days 00:01:04.845000,0 days 00:00:00
997,842,5,12,0 days 00:01:05.011000,0 days 00:01:04.874000,0 days 00:00:00
997,844,15,13,0 days 00:01:04.967000,0 days 00:01:04.979000,0 days 00:00:00
997,4,1,14,0 days 00:01:04.965000,0 days 00:01:05.058000,0 days 00:00:00
997,840,3,15,0 days 00:01:05.264000,0 days 00:01:05.286000,0 days 00:00:00
997,838,1,16,0 days 00:01:05.271000,0 days 00:00:00,0 days 00:00:00
997,815,10,17,0 days 00:01:05.279000,0 days 00:00:00,0 days 00:00:00
997,845,3,18,0 days 00:01:05.322000,0 days 00:00:00,0 days 00:00:00
997,843,5,19,0 days 00:01:05.366000,0 days 00:00:00,0 days 00:00:00
997,828,15,20,0 days 00:01:05.479000,0 days 00:00:00,0 days 00:00:00
998,1,131,1,0 days 00:01:26.818000,0 days 00:01:26.256000,0 days 00:01:25.892000
998,20,6,2,0 days 00:01:26.585000,0 days 00:01:26.372000,0 days 00:01:25.936000
998,8,6,3,0 days 00:01:27.549000,0 days 00:01:26.483000,0 days 00:01:25.990000
998,822,131,4,0 days 00:01:27.025000,0 days 00:01:26.413000,0 days 00:01:26.217000
998,830,9,5,0 days 00:01:27.309000,0 days 00:01:27.013000,0 days 00:01:26.602000
998,817,9,6,0 days 00:01:27.979000,0 days 00:01:27.369000,0 days 00:01:27.099000
998,825,210,7,0 days 00:01:28.143000,0 days 00:01:27.730000,0 days 00:01:27.244000
998,154,210,8,0 days 00:01:28.086000,0 days 00:01:27.522000,0 days 00:01:27.455000
998,844,15,9,0 days 00:01:27.962000,0 days 00:01:27.790000,0 days 00:01:27.879000
998,839,10,10,0 days 00:01:28.279000,0 days 00:01:27.843000,0 days 00:01:28.194000
998,807,4,11,0 days 00:01:28.017000,0 days 00:01:27.901000,0 days 00:00:00
998,815,10,12,0 days 00:01:28.210000,0 days 00:01:27.928000,0 days 00:00:00
998,4,1,13,0 days 00:01:28.187000,0 days 00:01:28.139000,0 days 00:00:00
998,842,5,14,0 days 00:01:28.399000,0 days 00:01:28.343000,0 days 00:00:00
998,828,15,15,0 days 00:01:28.249000,0 days 00:01:28.391000,0 days 00:00:00
998,832,4,16,0 days 00:01:28.456000,0 days 00:00:00,0 days 00:00:00
998,838,1,17,0 days 00:01:29.096000,0 days 00:00:00,0 days 00:00:00
998,845,3,18,0 days 00:01:29.252000,0 days 00:00:00,0 days 00:00:00
998,840,3,19,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
998,843,5,20,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
999,20,6,1,0 days 00:01:12.538000,0 days 00:01:12.505000,0 days 00:01:11.212000
999,822,131,2,0 days 00:01:12.962000,0 days 00:01:12.152000,0 days 00:01:11.416000
999,8,6,3,0 days 00:01:12.505000,0 days 00:01:12.336000,0 days 00:01:11.547000
999,830,9,4,0 days 00:01:13.127000,0 days 00:01:12.188000,0 days 00:01:11.822000
999,825,210,5,0 days 00:01:13.105000,0 days 00:01:12.523000,0 days 00:01:12.200000
999,154,210,6,0 days 00:01:12.986000,0 days 00:01:12.722000,0 days 00:01:12.544000
999,807,4,7,0 days 00:01:13.479000,0 days 00:01:12.946000,0 days 00:01:12.560000
999,832,4,8,0 days 00:01:13.324000,0 days 00:01:13.032000,0 days 00:01:12.692000
999,844,15,9,0 days 00:01:13.077000,0 days 00:01:12.995000,0 days 00:01:12.717000
999,815,10,10,0 days 00:01:13.427000,0 days 00:01:13.072000,0 days 00:01:12.774000
999,4,1,11,0 days 00:01:13.614000,0 days 00:01:13.657000,0 days 00:00:00
999,845,3,12,0 days 00:01:13.708000,0 days 00:01:13.702000,0 days 00:00:00
999,828,15,13,0 days 00:01:13.562000,0 days 00:01:13.736000,0 days 00:00:00
999,1,131,14,0 days 00:01:13.012000,0 days 00:00:00,0 days 00:00:00
999,817,9,15,0 days 00:01:13.318000,0 days 00:00:00,0 days 00:00:00
999,839,10,16,0 days 00:01:13.720000,0 days 00:00:00,0 days 00:00:00
999,842,5,17,0 days 00:01:13.749000,0 days 00:00:00,0 days 00:00:00
999,843,5,18,0 days 00:01:14.045000,0 days 00:00:00,0 days 00:00:00
999,840,3,19,0 days 00:01:14.206000,0 days 00:00:00,0 days 00:00:00
999,838,1,20,0 days 00:01:14.401000,0 days 00:00:00,0 days 00:00:00
1000,8,6,3,0 days 00:01:17.526000,0 days 00:01:32.762000,0 days 00:01:36.186000
1000,20,6,4,0 days 00:01:16.666000,0 days 00:01:28.636000,0 days 00:01:36.210000
1000,832,4,5,0 days 00:01:17.829000,0 days 00:01:30.771000,0 days 00:01:36.743000
1000,842,5,6,0 days 00:01:18.577000,0 days 00:01:31.286000,0 days 00:01:37.591000
1000,830,9,7,0 days 00:01:16.940000,0 days 00:01:31.178000,0 days 00:01:38.032000
1000,843,5,8,0 days 00:01:18.429000,0 days 00:01:32.590000,0 days 00:01:38.128000
1000,825,210,9,0 days 00:01:18.314000,0 days 00:01:32.968000,0 days 00:01:39.858000
1000,154,210,10,0 days 00:01:17.901000,0 days 00:01:33.650000,0 days 00:01:40.593000
1000,4,1,11,0 days 00:01:18.208000,0 days 00:01:35.214000,0 days 00:00:00
1000,817,9,12,0 days 00:01:18.540000,0 days 00:01:36.442000,0 days 00:00:00
1000,807,4,13,0 days 00:01:17.905000,0 days 00:01:36.506000,0 days 00:00:00
1000,828,15,14,0 days 00:01:18.641000,0 days 00:01:37.075000,0 days 00:00:00
1000,840,3,15,0 days 00:01:18.560000,0 days 00:00:00,0 days 00:00:00
1000,838,1,16,0 days 00:01:18.782000,0 days 00:00:00,0 days 00:00:00
1000,844,15,17,0 days 00:01:18.817000,0 days 00:00:00,0 days 00:00:00
1000,839,10,18,0 days 00:01:19.142000,0 days 00:00:00,0 days 00:00:00
1000,815,10,19,0 days 00:01:19.200000,0 days 00:00:00,0 days 00:00:00
1000,845,3,20,0 days 00:01:19.301000,0 days 00:00:00,0 days 00:00:00
1000,1,131,1,0 days 00:01:17.419000,0 days 00:01:31.242000,0 days 00:01:35.658000
1000,822,131,2,0 days 00:01:17.123000,0 days 00:01:32.081000,0 days 00:01:35.918000
1001,1,131,1,0 days 00:01:42.977000,0 days 00:01:41.553000,0 days 00:01:58.179000
1001,20,6,2,0 days 00:01:43.035000,0 days 00:01:41.501000,0 days 00:01:58.905000
1001,839,10,3,0 days 00:01:44.003000,0 days 00:01:43.302000,0 days 00:02:01.851000
1001,815,10,4,0 days 00:01:44.004000,0 days 00:01:43.014000,0 days 00:02:01.894000
1001,154,210,5,0 days 00:01:43.597000,0 days 00:01:43.042000,0 days 00:02:02.122000
1001,8,6,6,0 days 00:01:42.585000,0 days 00:01:41.533000,0 days 00:02:02.671000
1001,830,9,7,0 days 00:01:43.199000,0 days 00:01:42.554000,0 days 00:02:02.769000
1001,817,9,8,0 days 00:01:43.604000,0 days 00:01:43.126000,0 days 00:02:02.939000
1001,825,210,9,0 days 00:01:43.834000,0 days 00:01:43.320000,0 days 00:02:04.933000
1001,822,131,10,0 days 00:01:42.805000,0 days 00:01:42.191000,0 days 00:00:00
1001,842,5,11,0 days 00:01:44.221000,0 days 00:01:43.844000,0 days 00:00:00
1001,843,5,12,0 days 00:01:44.153000,0 days 00:01:43.865000,0 days 00:00:00
1001,844,15,13,0 days 00:01:43.654000,0 days 00:01:44.062000,0 days 00:00:00
1001,828,15,14,0 days 00:01:43.846000,0 days 00:01:44.301000,0 days 00:00:00
1001,807,4,15,0 days 00:01:44.145000,0 days 00:00:00,0 days 00:00:00
1001,832,4,16,0 days 00:01:44.489000,0 days 00:00:00,0 days 00:00:00
1001,4,1,17,0 days 00:01:44.917000,0 days 00:00:00,0 days 00:00:00
1001,845,3,18,0 days 00:01:44.998000,0 days 00:00:00,0 days 00:00:00
1001,840,3,19,0 days 00:01:45.134000,0 days 00:00:00,0 days 00:00:00
1001,838,1,20,0 days 00:01:45.307000,0 days 00:00:00,0 days 00:00:00
1002,8,6,1,0 days 00:01:20.722000,0 days 00:01:19.846000,0 days 00:01:19.119000
1002,20,6,2,0 days 00:01:20.542000,0 days 00:01:19.629000,0 days 00:01:19.280000
1002,1,131,3,0 days 00:01:20.810000,0 days 00:01:19.798000,0 days 00:01:19.294000
1002,822,131,4,0 days 00:01:21.381000,0 days 00:01:20.427000,0 days 00:01:19.656000
1002,830,9,5,0 days 00:01:21.381000,0 days 00:01:20.333000,0 days 00:01:20.615000
1002,154,210,6,0 days 00:01:21.887000,0 days 00:01:21.239000,0 days 00:01:20.936000
1002,832,4,7,0 days 00:01:21.732000,0 days 00:01:21.552000,0 days 00:01:21.041000
1002,839,10,8,0 days 00:01:21.570000,0 days 00:01:21.315000,0 days 00:01:21.099000
1002,842,5,9,0 days 00:01:21.834000,0 days 00:01:21.667000,0 days 00:01:21.350000
1002,840,3,10,0 days 00:01:21.838000,0 days 00:01:21.494000,0 days 00:01:21.627000
1002,825,210,11,0 days 00:01:21.783000,0 days 00:01:21.669000,0 days 00:00:00
1002,845,3,12,0 days 00:01:21.813000,0 days 00:01:21.732000,0 days 00:00:00
1002,4,1,13,0 days 00:01:21.850000,0 days 00:01:22.568000,0 days 00:00:00
1002,807,4,14,0 days 00:01:21.801000,0 days 00:00:00,0 days 00:00:00
1002,817,9,15,0 days 00:01:21.280000,0 days 00:00:00,0 days 00:00:00
1002,815,10,16,0 days 00:01:21.888000,0 days 00:00:00,0 days 00:00:00
1002,844,15,17,0 days 00:01:21.889000,0 days 00:00:00,0 days 00:00:00
1002,843,5,18,0 days 00:01:21.934000,0 days 00:00:00,0 days 00:00:00
1002,828,15,19,0 days 00:01:22.048000,0 days 00:00:00,0 days 00:00:00
1002,838,1,20,0 days 00:01:22.085000,0 days 00:00:00,0 days 00:00:00
1003,1,131,1,0 days 00:01:39.403000,0 days 00:01:37.344000,0 days 00:01:36.015000
1003,830,9,2,0 days 00:01:38.751000,0 days 00:01:37.214000,0 days 00:01:36.334000
1003,20,6,3,0 days 00:01:38.218000,0 days 00:01:37.876000,0 days 00:01:36.628000
1003,822,131,4,0 days 00:01:39.291000,0 days 00:01:37.254000,0 days 00:01:36.702000
1003,8,6,5,0 days 00:01:38.534000,0 days 00:01:37.194000,0 days 00:01:36.794000
1003,817,9,6,0 days 00:01:38.153000,0 days 00:01:37.406000,0 days 00:01:36.996000
1003,815,10,7,0 days 00:01:38.814000,0 days 00:01:38.342000,0 days 00:01:37.985000
1003,154,210,8,0 days 00:01:38.685000,0 days 00:01:38.367000,0 days 00:01:38.320000
1003,839,10,9,0 days 00:01:38.912000,0 days 00:01:38.534000,0 days 00:01:38.365000
1003,807,4,10,0 days 00:01:38.932000,0 days 00:01:38.450000,0 days 00:01:38.588000
1003,4,1,11,0 days 00:01:39.022000,0 days 00:01:38.641000,0 days 00:00:00
1003,832,4,12,0 days 00:01:39.103000,0 days 00:01:38.716000,0 days 00:00:00
1003,844,15,13,0 days 00:01:39.206000,0 days 00:01:38.747000,0 days 00:00:00
1003,828,15,14,0 days 00:01:39.366000,0 days 00:01:39.453000,0 days 00:00:00
1003,842,5,15,0 days 00:01:39.614000,0 days 00:01:39.691000,0 days 00:00:00
1003,825,210,16,0 days 00:01:39.644000,0 days 00:00:00,0 days 00:00:00
1003,843,5,17,0 days 00:01:39.809000,0 days 00:00:00,0 days 00:00:00
1003,838,1,18,0 days 00:01:39.864000,0 days 00:00:00,0 days 00:00:00
1003,845,3,19,0 days 00:01:41.263000,0 days 00:00:00,0 days 00:00:00
1003,840,3,20,0 days 00:01:41.334000,0 days 00:00:00,0 days 00:00:00
1004,822,131,1,0 days 00:01:32.964000,0 days 00:01:32.744000,0 days 00:01:31.387000
1004,1,131,2,0 days 00:01:32.410000,0 days 00:01:32.595000,0 days 00:01:31.532000
1004,20,6,3,0 days 00:01:33.476000,0 days 00:01:33.045000,0 days 00:01:31.943000
1004,8,6,4,0 days 00:01:33.341000,0 days 00:01:33.065000,0 days 00:01:32.237000
1004,825,210,5,0 days 00:01:34.078000,0 days 00:01:33.747000,0 days 00:01:33.181000
1004,839,10,6,0 days 00:01:34.290000,0 days 00:01:33.596000,0 days 00:01:33.413000
1004,844,15,7,0 days 00:01:33.924000,0 days 00:01:33.488000,0 days 00:01:33.419000
1004,815,10,8,0 days 00:01:34.084000,0 days 00:01:33.923000,0 days 00:01:33.563000
1004,154,210,9,0 days 00:01:34.022000,0 days 00:01:33.517000,0 days 00:01:33.704000
1004,828,15,10,0 days 00:01:34.170000,0 days 00:01:33.995000,0 days 00:01:35.196000
1004,830,9,11,0 days 00:01:33.048000,0 days 00:00:00,0 days 00:00:00
1004,817,9,12,0 days 00:01:33.247000,0 days 00:00:00,0 days 00:00:00
1004,842,5,13,0 days 00:01:34.383000,0 days 00:00:00,0 days 00:00:00
1004,832,4,14,0 days 00:01:34.626000,0 days 00:00:00,0 days 00:00:00
1004,807,4,15,0 days 00:01:34.655000,0 days 00:00:00,0 days 00:00:00
1004,843,5,16,0 days 00:01:35.037000,0 days 00:00:00,0 days 00:00:00
1004,4,1,17,0 days 00:01:35.504000,0 days 00:00:00,0 days 00:00:00
1004,845,3,18,0 days 00:01:35.612000,0 days 00:00:00,0 days 00:00:00
1004,838,1,19,0 days 00:01:35.977000,0 days 00:00:00,0 days 00:00:00
1004,840,3,20,0 days 00:01:36.437000,0 days 00:00:00,0 days 00:00:00
1005,1,131,1,0 days 00:01:28.702000,0 days 00:01:28.017000,0 days 00:01:27.760000
1005,822,131,2,0 days 00:01:29.297000,0 days 00:01:27.987000,0 days 00:01:28.059000
1005,830,9,3,0 days 00:01:29.480000,0 days 00:01:28.849000,0 days 00:01:29.057000
1005,8,6,4,0 days 00:01:29.631000,0 days 00:01:28.595000,0 days 00:01:29.521000
1005,154,210,5,0 days 00:01:29.724000,0 days 00:01:29.678000,0 days 00:01:29.761000
1005,843,5,6,0 days 00:01:30.248000,0 days 00:01:29.848000,0 days 00:01:30.023000
1005,842,5,7,0 days 00:01:30.137000,0 days 00:01:29.810000,0 days 00:01:30.093000
1005,839,10,8,0 days 00:01:29.899000,0 days 00:01:29.538000,0 days 00:01:30.126000
1005,20,6,9,0 days 00:01:29.049000,0 days 00:01:28.279000,0 days 00:01:32.192000
1005,815,10,10,0 days 00:01:30.247000,0 days 00:01:29.567000,0 days 00:01:37.229000
1005,844,15,11,0 days 00:01:29.706000,0 days 00:01:29.864000,0 days 00:00:00
1005,825,210,12,0 days 00:01:30.219000,0 days 00:01:30.226000,0 days 00:00:00
1005,832,4,13,0 days 00:01:30.236000,0 days 00:01:30.490000,0 days 00:00:00
1005,840,3,14,0 days 00:01:30.317000,0 days 00:01:30.714000,0 days 00:00:00
1005,817,9,15,0 days 00:01:29.806000,0 days 00:00:00,0 days 00:00:00
1005,807,4,16,0 days 00:01:30.361000,0 days 00:00:00,0 days 00:00:00
1005,845,3,17,0 days 00:01:30.372000,0 days 00:00:00,0 days 00:00:00
1005,4,1,18,0 days 00:01:30.573000,0 days 00:00:00,0 days 00:00:00
1005,838,1,19,0 days 00:01:31.041000,0 days 00:00:00,0 days 00:00:00
1005,828,15,20,0 days 00:01:31.213000,0 days 00:00:00,0 days 00:00:00
1006,1,131,1,0 days 00:01:34.130000,0 days 00:01:33.480000,0 days 00:01:32.237000
1006,20,6,2,0 days 00:01:34.569000,0 days 00:01:33.079000,0 days 00:01:32.298000
1006,8,6,3,0 days 00:01:34.703000,0 days 00:01:32.884000,0 days 00:01:32.307000
1006,822,131,4,0 days 00:01:34.518000,0 days 00:01:33.702000,0 days 00:01:32.616000
1006,817,9,5,0 days 00:01:34.755000,0 days 00:01:34.185000,0 days 00:01:33.494000
1006,839,10,6,0 days 00:01:34.876000,0 days 00:01:34.522000,0 days 00:01:34.145000
1006,807,4,7,0 days 00:01:34.932000,0 days 00:01:34.564000,0 days 00:01:34.215000
1006,154,210,8,0 days 00:01:34.892000,0 days 00:01:34.419000,0 days 00:01:34.250000
1006,844,15,9,0 days 00:01:35.069000,0 days 00:01:34.255000,0 days 00:01:34.420000
1006,815,10,10,0 days 00:01:35.193000,0 days 00:01:34.525000,0 days 00:01:34.594000
1006,832,4,11,0 days 00:01:34.891000,0 days 00:01:34.566000,0 days 00:00:00
1006,825,210,12,0 days 00:01:34.972000,0 days 00:01:34.732000,0 days 00:00:00
1006,842,5,13,0 days 00:01:34.850000,0 days 00:00:00,0 days 00:00:00
1006,843,5,14,0 days 00:01:35.206000,0 days 00:00:00,0 days 00:00:00
1006,830,9,15,0 days 00:01:34.766000,0 days 00:00:00,0 days 00:00:00
1006,4,1,16,0 days 00:01:35.294000,0 days 00:00:00,0 days 00:00:00
1006,845,3,17,0 days 00:01:35.362000,0 days 00:00:00,0 days 00:00:00
1006,840,3,18,0 days 00:01:35.480000,0 days 00:00:00,0 days 00:00:00
1006,828,15,19,0 days 00:01:35.536000,0 days 00:00:00,0 days 00:00:00
1006,838,1,20,0 days 00:01:35.735000,0 days 00:00:00,0 days 00:00:00
1007,817,9,1,0 days 00:01:15.866000,0 days 00:01:15.845000,0 days 00:01:14.759000
1007,830,9,2,0 days 00:01:15.756000,0 days 00:01:15.640000,0 days 00:01:14.785000
1007,1,131,3,0 days 00:01:15.673000,0 days 00:01:15.644000,0 days 00:01:14.894000
1007,20,6,4,0 days 00:01:16.089000,0 days 00:01:15.715000,0 days 00:01:14.970000
1007,822,131,5,0 days 00:01:15.580000,0 days 00:01:15.923000,0 days 00:01:15.160000
1007,8,6,6,0 days 00:01:16.446000,0 days 00:01:15.996000,0 days 00:01:15.330000
1007,807,4,7,0 days 00:01:16.498000,0 days 00:01:16.126000,0 days 00:01:15.827000
1007,832,4,8,0 days 00:01:16.813000,0 days 00:01:16.188000,0 days 00:01:16.084000
1007,844,15,9,0 days 00:01:16.862000,0 days 00:01:16.320000,0 days 00:01:16.189000
1007,828,15,10,0 days 00:01:16.701000,0 days 00:01:16.633000,0 days 00:01:16.513000
1007,839,10,11,0 days 00:01:16.252000,0 days 00:01:16.844000,0 days 00:00:00
1007,815,10,13,0 days 00:01:16.242000,0 days 00:01:17.167000,0 days 00:00:00
1007,843,5,14,0 days 00:01:16.682000,0 days 00:01:17.184000,0 days 00:00:00
1007,842,5,15,0 days 00:01:16.828000,0 days 00:00:00,0 days 00:00:00
1007,154,210,16,0 days 00:01:16.911000,0 days 00:00:00,0 days 00:00:00
1007,838,1,17,0 days 00:01:16.966000,0 days 00:00:00,0 days 00:00:00
1007,825,210,18,0 days 00:01:17.599000,0 days 00:00:00,0 days 00:00:00
1007,840,3,19,0 days 00:01:17.689000,0 days 00:00:00,0 days 00:00:00
1007,845,3,20,0 days 00:01:17.886000,0 days 00:00:00,0 days 00:00:00
1007,4,1,12,0 days 00:01:16.857000,0 days 00:01:16.871000,0 days 00:00:00
1008,1,131,1,0 days 00:01:08.464000,0 days 00:01:07.795000,0 days 00:01:07.281000
1008,20,6,2,0 days 00:01:08.452000,0 days 00:01:07.776000,0 days 00:01:07.374000
1008,822,131,3,0 days 00:01:08.492000,0 days 00:01:07.727000,0 days 00:01:07.441000
1008,8,6,4,0 days 00:01:08.452000,0 days 00:01:08.028000,0 days 00:01:07.456000
1008,830,9,5,0 days 00:01:08.205000,0 days 00:01:08.017000,0 days 00:01:07.778000
1008,817,9,6,0 days 00:01:08.544000,0 days 00:01:08.055000,0 days 00:01:07.780000
1008,828,15,7,0 days 00:01:08.754000,0 days 00:01:08.579000,0 days 00:01:08.296000
1008,844,15,8,0 days 00:01:08.667000,0 days 00:01:08.335000,0 days 00:01:08.492000
1008,154,210,9,0 days 00:01:08.735000,0 days 00:01:08.239000,0 days 00:01:08.517000
1008,842,5,10,0 days 00:01:09.046000,0 days 00:01:08.616000,0 days 00:01:09.029000
1008,825,210,11,0 days 00:01:08.474000,0 days 00:01:08.659000,0 days 00:00:00
1008,815,10,12,0 days 00:01:09.217000,0 days 00:01:08.741000,0 days 00:00:00
1008,839,10,13,0 days 00:01:09.264000,0 days 00:01:08.770000,0 days 00:00:00
1008,807,4,14,0 days 00:01:09.009000,0 days 00:01:08.834000,0 days 00:00:00
1008,845,3,15,0 days 00:01:09.259000,0 days 00:01:10.381000,0 days 00:00:00
1008,832,4,16,0 days 00:01:09.269000,0 days 00:00:00,0 days 00:00:00
1008,843,5,17,0 days 00:01:09.280000,0 days 00:00:00,0 days 00:00:00
1008,4,1,18,0 days 00:01:09.402000,0 days 00:00:00,0 days 00:00:00
1008,840,3,19,0 days 00:01:09.441000,0 days 00:00:00,0 days 00:00:00
1008,838,1,20,0 days 00:01:09.601000,0 days 00:00:00,0 days 00:00:00
1009,1,131,1,0 days 00:01:36.828000,0 days 00:01:35.693000,0 days 00:01:34.794000
1009,822,131,2,0 days 00:01:36.789000,0 days 00:01:36.392000,0 days 00:01:34.956000
1009,20,6,3,0 days 00:01:36.775000,0 days 00:01:36.345000,0 days 00:01:35.125000
1009,8,6,4,0 days 00:01:37.010000,0 days 00:01:36.735000,0 days 00:01:35.365000
1009,817,9,5,0 days 00:01:37.117000,0 days 00:01:36.964000,0 days 00:01:35.401000
1009,830,9,6,0 days 00:01:37.195000,0 days 00:01:36.144000,0 days 00:01:35.589000
1009,154,210,7,0 days 00:01:37.575000,0 days 00:01:36.732000,0 days 00:01:36.192000
1009,844,15,8,0 days 00:01:37.124000,0 days 00:01:36.580000,0 days 00:01:36.237000
1009,839,10,9,0 days 00:01:36.936000,0 days 00:01:36.814000,0 days 00:01:36.540000
1009,807,4,10,0 days 00:01:37.569000,0 days 00:01:36.630000,0 days 00:01:36.542000
1009,832,4,11,0 days 00:01:37.757000,0 days 00:01:36.982000,0 days 00:00:00
1009,828,15,12,0 days 00:01:37.619000,0 days 00:01:37.132000,0 days 00:00:00
1009,825,210,13,0 days 00:01:37.934000,0 days 00:01:37.309000,0 days 00:00:00
1009,815,10,14,0 days 00:01:37.255000,0 days 00:01:37.541000,0 days 00:00:00
1009,4,1,15,0 days 00:01:37.890000,0 days 00:01:37.743000,0 days 00:00:00
